customer_id,signup_date,acquisition_channel,country,device_type,customer_segment,base_aov,repeat_score,discount_probability,refund_probability,total_orders,total_revenue,total_profit,avg_order_value,total_refunds,discount_order_rate,first_order_date,last_order_date,customer_lifetime_days,repeat_customer
C02460,2025-06-25,Organic,US,Desktop,Steady Repeaters,87.37,3.52,0.24,0.05,1,69.87,4.89,69.87,30.99,0.0,2025-06-25,2025-06-25,0,False
C02461,2024-05-11,Referral,UK,Mobile,One-Time Buyers,63.02,1.38,0.41,0.07,1,60.35,23.44,60.35,0.0,0.0,2024-05-11,2024-05-11,0,False
C02462,2024-05-23,Referral,UK,Desktop,Promo Shoppers,89.86,3.0,0.63,0.08,3,193.26,52.980000000000004,64.42,0.0,1.0,2024-05-23,2024-10-19,149,True
C02463,2024-06-22,Referral,Germany,Mobile,Promo Shoppers,79.56,3.0,0.63,0.08,6,412.19,152.6,68.69833333333334,53.44,0.5,2024-06-22,2025-04-13,295,True
C02464,2024-12-14,Google,UK,Mobile,Promo Shoppers,59.4,2.4,0.7,0.08,2,114.66,42.96,57.33,0.0,1.0,2024-12-14,2025-01-25,42,True
C02465,2024-06-16,Email,UK,Tablet,Seasonal Gifters,120.76,2.61,0.26,0.04,3,314.58000000000004,95.91,104.86000000000001,37.36,0.3333333333333333,2024-06-16,2025-04-29,317,True
C02466,2025-05-30,Google,Germany,Mobile,Steady Repeaters,104.52,3.2,0.25,0.05,1,110.35,56.81,110.35,0.0,0.0,2025-05-30,2025-05-30,0,False
C02467,2025-06-08,Facebook,UK,Desktop,One-Time Buyers,63.2,0.77,0.61,0.07,1,36.71,17.76,36.71,0.0,1.0,2025-06-08,2025-06-08,0,False
C02468,2024-09-22,Facebook,Germany,Mobile,One-Time Buyers,58.02,0.77,0.61,0.07,1,34.56,6.7,34.56,0.0,1.0,2024-09-22,2024-09-22,0,False
C02469,2024-11-03,Google,UK,Mobile,VIP Loyalists,123.1,5.5,0.15,0.03,7,788.71,426.49,112.67285714285715,0.0,0.2857142857142857,2024-11-03,2025-06-06,215,True
C02470,2024-06-30,Google,UK,Mobile,One-Time Buyers,48.27,1.1,0.45,0.07,1,39.32,17.55,39.32,0.0,1.0,2024-06-30,2024-06-30,0,False
C02471,2024-03-12,Facebook,Germany,Mobile,One-Time Buyers,55.1,0.77,0.61,0.07,1,52.38,28.53,52.38,0.0,0.0,2024-03-12,2024-03-12,0,False
C02472,2024-09-20,Google,UK,Mobile,Steady Repeaters,130.98,3.2,0.25,0.05,5,690.44,357.6,138.08800000000002,0.0,0.4,2024-09-20,2025-04-09,201,True
C02473,2025-05-09,Organic,US,Mobile,Steady Repeaters,79.65,3.52,0.24,0.05,1,108.78,62.58,108.78,0.0,0.0,2025-05-09,2025-05-09,0,False
C02474,2024-01-23,Facebook,Germany,Desktop,Seasonal Gifters,111.0,1.26,0.41,0.04,1,84.65,23.44,84.65,0.0,1.0,2024-01-23,2024-01-23,0,False
C02475,2024-06-01,Organic,UK,Desktop,Promo Shoppers,70.12,2.64,0.66,0.08,2,105.25,24.22,52.625,0.0,1.0,2024-06-01,2024-08-23,83,True
C02476,2024-02-19,Google,UK,Desktop,One-Time Buyers,69.48,1.1,0.45,0.07,1,56.28,27.38,56.28,0.0,0.0,2024-02-19,2024-02-19,0,False
C02477,2024-05-24,Facebook,US,Mobile,Seasonal Gifters,93.64,1.26,0.41,0.04,1,85.77,29.87,85.77,0.0,1.0,2024-05-24,2024-05-24,0,False
C02478,2024-07-19,Google,UK,Mobile,One-Time Buyers,63.76,1.1,0.45,0.07,1,51.06,25.3,51.06,0.0,0.0,2024-07-19,2024-07-19,0,False
C02479,2025-01-23,Organic,UK,Mobile,Promo Shoppers,82.11,2.64,0.66,0.08,4,200.4,68.21000000000001,50.1,0.0,0.75,2025-01-23,2025-06-11,139,True
C02480,2025-06-23,Organic,UK,Mobile,Promo Shoppers,106.42,2.64,0.66,0.08,1,63.36,7.62,63.36,0.0,1.0,2025-06-23,2025-06-23,0,False
C02481,2025-03-25,Organic,France,Desktop,One-Time Buyers,57.07,1.21,0.43,0.07,1,36.68,6.77,36.68,0.0,1.0,2025-03-25,2025-03-25,0,False
C02482,2024-01-17,Facebook,France,Mobile,Steady Repeaters,74.2,2.24,0.34,0.05,4,312.28,135.95999999999998,78.07,0.0,0.5,2024-01-17,2024-06-09,144,True
C02483,2025-04-26,Referral,Germany,Mobile,Seasonal Gifters,98.82,2.25,0.27,0.04,1,73.74,34.68,73.74,0.0,1.0,2025-04-26,2025-04-26,0,False
C02484,2024-12-12,Organic,UK,Mobile,Steady Repeaters,104.44,3.52,0.24,0.05,3,331.95,158.88,110.64999999999999,0.0,0.3333333333333333,2024-12-12,2025-02-26,76,True
C02485,2024-01-03,Facebook,UK,Desktop,One-Time Buyers,50.41,0.77,0.61,0.07,1,33.68,10.04,33.68,0.0,1.0,2024-01-03,2024-01-03,0,False
C02486,2024-08-06,Google,US,Desktop,Promo Shoppers,71.93,2.4,0.7,0.08,2,118.09,63.28,59.045,0.0,0.5,2024-08-06,2024-09-04,29,True
C02487,2024-11-28,Referral,UK,Desktop,Steady Repeaters,94.52,4.0,0.23,0.05,3,324.18,180.79,108.06,0.0,0.3333333333333333,2024-11-28,2025-03-06,98,True
C02488,2025-01-20,Organic,UK,Mobile,Steady Repeaters,85.81,3.52,0.24,0.05,2,169.86,94.50999999999999,84.93,0.0,0.5,2025-01-20,2025-03-21,60,True
C02489,2024-12-01,Facebook,US,Mobile,Promo Shoppers,58.82,1.68,0.9,0.08,3,144.11,59.22,48.03666666666667,0.0,1.0,2024-12-01,2025-04-23,143,True
C02490,2024-10-01,Google,UK,Desktop,Promo Shoppers,67.6,2.4,0.7,0.08,3,232.31,138.06,77.43666666666667,0.0,0.0,2024-10-01,2025-02-09,131,True
C02491,2025-03-09,Facebook,UK,Mobile,Promo Shoppers,78.16,1.68,0.9,0.08,1,64.08,24.16,64.08,0.0,1.0,2025-03-09,2025-03-09,0,False
C02492,2024-06-17,Google,US,Mobile,Promo Shoppers,97.03,2.4,0.7,0.08,4,308.15,95.09,77.0375,33.69,0.75,2024-06-17,2024-12-16,182,True
C02493,2025-03-30,Referral,UK,Mobile,Seasonal Gifters,132.34,2.25,0.27,0.04,1,97.61,43.42,97.61,0.0,1.0,2025-03-30,2025-03-30,0,False
C02494,2025-01-12,Facebook,UK,Mobile,One-Time Buyers,52.75,0.77,0.61,0.07,1,43.59,12.08,43.59,0.0,1.0,2025-01-12,2025-01-12,0,False
C02495,2024-07-03,Referral,UK,Mobile,Seasonal Gifters,109.61,2.25,0.27,0.04,1,90.47,44.6,90.47,0.0,0.0,2024-07-03,2024-07-03,0,False
C02496,2024-01-01,Referral,UK,Desktop,Steady Repeaters,83.86,4.0,0.23,0.05,4,338.52,187.33,84.63,0.0,0.0,2024-01-01,2024-05-22,142,True
C02497,2024-01-18,Google,UK,Desktop,One-Time Buyers,82.42,1.1,0.45,0.07,1,37.97,6.38,37.97,0.0,1.0,2024-01-18,2024-01-18,0,False
C02498,2024-10-07,Google,US,Mobile,Promo Shoppers,42.01,2.4,0.7,0.08,1,27.5,7.06,27.5,0.0,1.0,2024-10-07,2024-10-07,0,False
C02499,2024-08-25,Organic,US,Mobile,VIP Loyalists,127.76,6.05,0.14,0.03,5,728.93,382.44,145.786,0.0,0.2,2024-08-25,2024-12-24,121,True
C02500,2025-05-29,Organic,UK,Mobile,Seasonal Gifters,78.91,1.98,0.28,0.04,1,74.72,26.27,74.72,0.0,1.0,2025-05-29,2025-05-29,0,False
C02501,2024-03-20,Facebook,UK,Desktop,Promo Shoppers,64.93,1.68,0.9,0.08,2,110.12,39.45,55.06,0.0,0.5,2024-03-20,2024-05-21,62,True
C02502,2025-01-27,Google,US,Mobile,VIP Loyalists,139.36,5.5,0.15,0.03,3,459.25,276.90999999999997,153.08333333333334,0.0,0.0,2025-01-27,2025-04-12,75,True
C02503,2024-09-22,Facebook,UK,Mobile,Seasonal Gifters,104.1,1.26,0.41,0.04,1,129.85,38.53,129.85,0.0,1.0,2024-09-22,2024-09-22,0,False
C02504,2024-06-24,Email,US,Desktop,VIP Loyalists,148.49,7.97,0.13,0.03,8,1301.17,720.72,162.64625,0.0,0.0,2024-06-24,2025-02-23,244,True
C02505,2025-05-19,Email,UK,Mobile,Promo Shoppers,74.12,3.48,0.59,0.08,1,74.61,12.52,74.61,31.25,0.0,2025-05-19,2025-05-19,0,False
C02506,2024-09-30,Organic,UK,Mobile,One-Time Buyers,75.4,1.21,0.43,0.07,1,67.98,32.06,67.98,0.0,0.0,2024-09-30,2024-09-30,0,False
C02507,2025-02-21,Google,UK,Mobile,One-Time Buyers,77.19,1.1,0.45,0.07,1,69.95,28.77,69.95,0.0,0.0,2025-02-21,2025-02-21,0,False
C02508,2024-07-15,Referral,UK,Mobile,Steady Repeaters,98.7,4.0,0.23,0.05,5,437.71000000000004,210.88,87.542,0.0,0.8,2024-07-15,2025-03-05,233,True
C02509,2024-05-15,Email,US,Mobile,Steady Repeaters,110.77,4.64,0.21,0.05,8,831.46,274.41,103.9325,153.32,0.125,2024-05-15,2025-03-03,292,True
C02510,2025-01-05,Referral,US,Desktop,Steady Repeaters,95.54,4.0,0.23,0.05,3,297.8,155.25,99.26666666666667,0.0,0.3333333333333333,2025-01-05,2025-02-27,53,True
C02511,2024-03-24,Email,France,Mobile,One-Time Buyers,64.75,1.59,0.38,0.07,1,61.05,32.96,61.05,0.0,1.0,2024-03-24,2024-03-24,0,False
C02512,2024-03-19,Facebook,US,Tablet,Steady Repeaters,100.05,2.24,0.34,0.05,1,104.43,51.49,104.43,0.0,0.0,2024-03-19,2024-03-19,0,False
C02513,2024-12-16,Email,US,Tablet,Promo Shoppers,113.68,3.48,0.59,0.08,3,328.84000000000003,164.6,109.61333333333334,0.0,0.3333333333333333,2024-12-16,2025-04-18,123,True
C02514,2024-01-09,Facebook,UK,Desktop,Seasonal Gifters,78.23,1.26,0.41,0.04,2,153.61,75.81,76.805,0.0,0.5,2024-01-09,2024-04-25,107,True
C02515,2024-12-21,Email,UK,Mobile,VIP Loyalists,196.54,7.97,0.13,0.03,5,965.3399999999999,414.65,193.06799999999998,116.82,0.0,2024-12-21,2025-04-30,130,True
C02516,2024-07-01,Email,France,Desktop,Seasonal Gifters,143.57,2.61,0.26,0.04,1,119.11,43.79,119.11,0.0,1.0,2024-07-01,2024-07-01,0,False
C02517,2025-06-02,Organic,UK,Mobile,Steady Repeaters,124.99,3.52,0.24,0.05,1,91.34,42.98,91.34,0.0,0.0,2025-06-02,2025-06-02,0,False
C02518,2024-12-11,Google,UK,Desktop,One-Time Buyers,59.97,1.1,0.45,0.07,1,69.83,1.89,69.83,22.59,0.0,2024-12-11,2024-12-11,0,False
C02519,2024-12-21,Referral,France,Desktop,Steady Repeaters,95.08,4.0,0.23,0.05,1,165.07,77.91,165.07,0.0,0.0,2024-12-21,2024-12-21,0,False
C02520,2024-10-09,Email,US,Mobile,Seasonal Gifters,122.63,2.61,0.26,0.04,1,83.65,40.96,83.65,0.0,0.0,2024-10-09,2024-10-09,0,False
C02521,2024-03-21,Organic,UK,Mobile,One-Time Buyers,66.58,1.21,0.43,0.07,1,70.0,23.19,70.0,0.0,0.0,2024-03-21,2024-03-21,0,False
C02522,2025-03-18,Referral,US,Mobile,Steady Repeaters,115.94,4.0,0.23,0.05,2,240.33,136.95,120.165,0.0,0.0,2025-03-18,2025-05-24,67,True
C02523,2024-09-18,Facebook,UK,Desktop,Seasonal Gifters,56.13,1.26,0.41,0.04,1,61.17,22.36,61.17,0.0,0.0,2024-09-18,2024-09-18,0,False
C02524,2024-03-31,Email,Germany,Desktop,Steady Repeaters,81.48,4.64,0.21,0.05,6,565.48,254.91,94.24666666666667,0.0,0.16666666666666666,2024-03-31,2024-12-31,275,True
C02525,2025-03-08,Facebook,UK,Desktop,Promo Shoppers,75.78,1.68,0.9,0.08,2,89.94999999999999,26.65,44.974999999999994,0.0,1.0,2025-03-08,2025-05-24,77,True
C02526,2025-02-21,Referral,UK,Mobile,Steady Repeaters,115.71,4.0,0.23,0.05,2,233.5,143.93,116.75,0.0,0.5,2025-02-21,2025-03-06,13,True
C02527,2025-02-23,Referral,UK,Desktop,One-Time Buyers,74.98,1.38,0.41,0.07,1,40.76,16.16,40.76,0.0,1.0,2025-02-23,2025-02-23,0,False
C02528,2025-04-13,Email,US,Mobile,Steady Repeaters,78.58,4.64,0.21,0.05,2,162.85,79.0,81.425,0.0,0.5,2025-04-13,2025-06-22,70,True
C02529,2025-01-15,Facebook,UK,Desktop,Steady Repeaters,101.76,2.24,0.34,0.05,2,258.46,120.0,129.23,0.0,0.0,2025-01-15,2025-03-02,46,True
C02530,2025-01-09,Organic,UK,Mobile,VIP Loyalists,137.81,6.05,0.14,0.03,5,699.84,377.03,139.96800000000002,0.0,0.4,2025-01-09,2025-06-09,151,True
C02531,2024-07-04,Email,UK,Mobile,Steady Repeaters,103.89,4.64,0.21,0.05,6,721.04,364.96,120.17333333333333,0.0,0.16666666666666666,2024-07-04,2025-03-24,263,True
C02532,2024-09-06,Organic,UK,Mobile,Promo Shoppers,119.02,2.64,0.66,0.08,2,138.17,41.57,69.085,0.0,1.0,2024-09-06,2024-10-29,53,True
C02533,2025-04-02,Google,UK,Mobile,One-Time Buyers,53.58,1.1,0.45,0.07,1,47.0,26.6,47.0,0.0,1.0,2025-04-02,2025-04-02,0,False
C02534,2024-04-23,Email,UK,Tablet,One-Time Buyers,46.37,1.59,0.38,0.07,1,38.67,22.94,38.67,0.0,0.0,2024-04-23,2024-04-23,0,False
C02535,2024-05-05,Referral,UK,Mobile,Seasonal Gifters,86.89,2.25,0.27,0.04,4,274.25,128.84,68.5625,0.0,0.5,2024-05-05,2025-05-30,390,True
C02536,2024-05-15,Organic,UK,Desktop,One-Time Buyers,63.17,1.21,0.43,0.07,1,51.53,-23.39,51.53,44.47,0.0,2024-05-15,2024-05-15,0,False
C02537,2025-03-24,Organic,UK,Mobile,VIP Loyalists,151.27,6.05,0.14,0.03,3,419.35999999999996,228.01,139.78666666666666,0.0,0.3333333333333333,2025-03-24,2025-06-26,94,True
C02538,2024-10-11,Facebook,UK,Mobile,Steady Repeaters,71.57,2.24,0.34,0.05,1,61.75,36.43,61.75,0.0,0.0,2024-10-11,2024-10-11,0,False
C02539,2024-05-04,Google,UK,Mobile,Steady Repeaters,92.05,3.2,0.25,0.05,1,89.38,45.88,89.38,0.0,1.0,2024-05-04,2024-05-04,0,False
C02540,2025-06-13,Google,UK,Mobile,Steady Repeaters,124.98,3.2,0.25,0.05,1,122.16,66.59,122.16,0.0,0.0,2025-06-13,2025-06-13,0,False
C02541,2024-06-24,Organic,UK,Mobile,Steady Repeaters,89.65,3.52,0.24,0.05,2,170.57,87.62,85.285,0.0,0.0,2024-06-24,2024-09-02,70,True
C02542,2024-08-10,Referral,US,Desktop,Steady Repeaters,92.99,4.0,0.23,0.05,3,269.17,30.72,89.72333333333334,83.3,0.0,2024-08-10,2024-10-30,81,True
C02543,2024-03-01,Organic,UK,Mobile,One-Time Buyers,82.72,1.21,0.43,0.07,1,65.61,25.01,65.61,0.0,0.0,2024-03-01,2024-03-01,0,False
C02544,2024-01-29,Organic,UK,Mobile,VIP Loyalists,169.42,6.05,0.14,0.03,9,1388.93,772.04,154.32555555555555,0.0,0.0,2024-01-29,2024-11-25,301,True
C02545,2024-08-06,Email,Germany,Mobile,Seasonal Gifters,120.11,2.61,0.26,0.04,2,223.76999999999998,108.32999999999998,111.88499999999999,0.0,0.5,2024-08-06,2024-11-10,96,True
C02546,2024-03-22,Email,UK,Mobile,Promo Shoppers,85.1,3.48,0.59,0.08,2,144.32,63.09,72.16,0.0,0.5,2024-03-22,2024-05-26,65,True
C02547,2024-01-16,Email,UK,Desktop,Steady Repeaters,96.07,4.64,0.21,0.05,6,510.71,227.06,85.11833333333333,0.0,0.5,2024-01-16,2024-08-16,213,True
C02548,2024-07-23,Organic,UK,Mobile,Steady Repeaters,90.19,3.52,0.24,0.05,4,345.92,124.6,86.48,58.83,0.25,2024-07-23,2025-01-20,181,True
C02549,2024-04-30,Referral,UK,Mobile,One-Time Buyers,61.05,1.38,0.41,0.07,1,44.07,10.44,44.07,0.0,1.0,2024-04-30,2024-04-30,0,False
C02550,2025-01-14,Organic,UK,Desktop,Steady Repeaters,120.09,3.52,0.24,0.05,3,346.54,156.5,115.51333333333334,0.0,0.6666666666666666,2025-01-14,2025-05-09,115,True
C02551,2025-06-11,Google,UK,Mobile,Steady Repeaters,98.31,3.2,0.25,0.05,1,89.73,47.89,89.73,0.0,1.0,2025-06-11,2025-06-11,0,False
C02552,2024-02-01,Organic,UK,Mobile,Seasonal Gifters,97.13,1.98,0.28,0.04,1,93.85,26.65,93.85,0.0,1.0,2024-02-01,2024-02-01,0,False
C02553,2024-03-01,Organic,UK,Tablet,One-Time Buyers,40.39,1.21,0.43,0.07,1,47.27,21.53,47.27,0.0,0.0,2024-03-01,2024-03-01,0,False
C02554,2025-01-27,Organic,US,Mobile,Seasonal Gifters,110.58,1.98,0.28,0.04,1,113.96,61.74,113.96,0.0,0.0,2025-01-27,2025-01-27,0,False
C02555,2025-05-29,Referral,UK,Tablet,Steady Repeaters,114.71,4.0,0.23,0.05,2,170.41,1.7099999999999973,85.205,72.09,0.0,2025-05-29,2025-06-27,29,True
C02556,2024-03-06,Referral,France,Mobile,One-Time Buyers,70.35,1.38,0.41,0.07,1,58.62,18.23,58.62,0.0,0.0,2024-03-06,2024-03-06,0,False
C02557,2025-05-14,Referral,UK,Mobile,VIP Loyalists,153.6,6.88,0.14,0.03,2,358.14,156.06,179.07,0.0,0.0,2025-05-14,2025-06-02,19,True
C02558,2024-04-14,Organic,UK,Mobile,One-Time Buyers,77.43,1.21,0.43,0.07,1,74.87,27.88,74.87,0.0,0.0,2024-04-14,2024-04-14,0,False
C02559,2024-02-01,Referral,France,Mobile,One-Time Buyers,86.17,1.38,0.41,0.07,1,42.32,18.87,42.32,0.0,0.0,2024-02-01,2024-02-01,0,False
C02560,2024-08-22,Google,US,Desktop,VIP Loyalists,106.64,5.5,0.15,0.03,4,542.31,266.97,135.5775,0.0,0.25,2024-08-22,2024-12-19,119,True
C02561,2024-10-21,Referral,UK,Mobile,Steady Repeaters,116.11,4.0,0.23,0.05,6,703.6,349.12,117.26666666666667,0.0,0.3333333333333333,2024-10-21,2025-05-29,220,True
C02562,2025-01-04,Facebook,France,Mobile,One-Time Buyers,53.22,0.77,0.61,0.07,1,39.56,14.1,39.56,0.0,1.0,2025-01-04,2025-01-04,0,False
C02563,2024-05-21,Email,Germany,Mobile,Steady Repeaters,124.3,4.64,0.21,0.05,8,1053.23,537.1800000000001,131.65375,0.0,0.375,2024-05-21,2025-05-02,346,True
C02564,2024-07-26,Facebook,France,Desktop,Steady Repeaters,67.06,2.24,0.34,0.05,1,48.59,20.84,48.59,0.0,0.0,2024-07-26,2024-07-26,0,False
C02565,2025-06-20,Email,US,Mobile,Seasonal Gifters,111.61,2.61,0.26,0.04,1,104.97,54.09,104.97,0.0,0.0,2025-06-20,2025-06-20,0,False
C02566,2024-05-09,Referral,UK,Mobile,One-Time Buyers,82.64,1.38,0.41,0.07,1,73.03,43.22,73.03,0.0,0.0,2024-05-09,2024-05-09,0,False
C02567,2024-05-26,Organic,UK,Mobile,VIP Loyalists,144.26,6.05,0.14,0.03,4,506.5,290.83000000000004,126.625,0.0,0.0,2024-05-26,2024-09-17,114,True
C02568,2025-06-16,Organic,UK,Desktop,Seasonal Gifters,91.81,1.98,0.28,0.04,1,93.83,43.89,93.83,0.0,1.0,2025-06-16,2025-06-16,0,False
C02569,2024-02-02,Google,UK,Mobile,VIP Loyalists,145.78,5.5,0.15,0.03,5,739.54,401.78999999999996,147.908,0.0,0.2,2024-02-02,2024-06-22,141,True
C02570,2025-03-21,Google,France,Desktop,One-Time Buyers,53.63,1.1,0.45,0.07,1,45.12,14.97,45.12,0.0,1.0,2025-03-21,2025-03-21,0,False
C02571,2024-12-30,Organic,Germany,Tablet,One-Time Buyers,55.73,1.21,0.43,0.07,1,62.95,10.32,62.95,23.39,0.0,2024-12-30,2024-12-30,0,False
C02572,2024-04-28,Google,UK,Mobile,Promo Shoppers,71.32,2.4,0.7,0.08,4,275.67,128.57,68.9175,0.0,0.5,2024-04-28,2024-11-11,197,True
C02573,2024-05-17,Facebook,UK,Mobile,VIP Loyalists,95.43,3.85,0.2,0.03,6,601.89,255.7,100.315,39.4,0.0,2024-05-17,2024-10-19,155,True
C02574,2025-04-09,Referral,Germany,Desktop,Steady Repeaters,91.5,4.0,0.23,0.05,2,202.04000000000002,80.55000000000001,101.02000000000001,0.0,0.5,2025-04-09,2025-05-24,45,True
C02575,2024-03-10,Organic,Germany,Desktop,Steady Repeaters,92.56,3.52,0.24,0.05,4,330.11,184.3,82.5275,0.0,0.25,2024-03-10,2024-08-04,147,True
C02576,2024-03-30,Google,UK,Desktop,One-Time Buyers,71.29,1.1,0.45,0.07,1,51.84,-5.26,51.84,30.56,0.0,2024-03-30,2024-03-30,0,False
C02577,2024-12-31,Facebook,France,Desktop,Promo Shoppers,68.01,1.68,0.9,0.08,4,264.65,97.02,66.1625,0.0,0.75,2024-12-31,2025-06-29,180,True
C02578,2025-02-04,Email,UK,Tablet,Steady Repeaters,97.22,4.64,0.21,0.05,3,276.84,144.69,92.27999999999999,0.0,0.3333333333333333,2025-02-04,2025-05-29,114,True
C02579,2024-10-14,Google,UK,Mobile,Steady Repeaters,107.87,3.2,0.25,0.05,4,504.54,222.57999999999998,126.135,0.0,0.25,2024-10-14,2025-02-16,125,True
C02580,2025-05-09,Organic,France,Desktop,Steady Repeaters,95.59,3.52,0.24,0.05,2,193.94,89.18,96.97,0.0,0.5,2025-05-09,2025-06-10,32,True
C02581,2024-08-04,Organic,UK,Mobile,Promo Shoppers,109.11,2.64,0.66,0.08,1,119.29,42.41,119.29,0.0,1.0,2024-08-04,2024-08-04,0,False
C02582,2024-07-12,Organic,UK,Desktop,Promo Shoppers,89.11,2.64,0.66,0.08,1,33.93,14.62,33.93,0.0,1.0,2024-07-12,2024-07-12,0,False
C02583,2024-10-03,Organic,Germany,Mobile,Steady Repeaters,82.07,3.52,0.24,0.05,3,274.1,128.6,91.36666666666667,0.0,0.0,2024-10-03,2025-01-21,110,True
C02584,2024-01-17,Google,US,Desktop,One-Time Buyers,59.3,1.1,0.45,0.07,1,31.52,8.87,31.52,0.0,1.0,2024-01-17,2024-01-17,0,False
C02585,2024-03-10,Facebook,Germany,Mobile,Steady Repeaters,85.19,2.24,0.34,0.05,3,222.58999999999997,81.61,74.19666666666666,39.87,1.0,2024-03-10,2024-05-27,78,True
C02586,2024-05-04,Email,UK,Desktop,Steady Repeaters,121.63,4.64,0.21,0.05,5,705.85,372.66,141.17000000000002,0.0,0.2,2024-05-04,2025-02-05,277,True
C02587,2024-04-24,Referral,US,Tablet,VIP Loyalists,151.6,6.88,0.14,0.03,8,1142.76,593.58,142.845,0.0,0.125,2024-04-24,2025-02-14,296,True
C02588,2024-05-22,Organic,UK,Desktop,Steady Repeaters,117.77,3.52,0.24,0.05,4,595.19,277.4,148.7975,0.0,0.25,2024-05-22,2024-12-09,201,True
C02589,2024-02-11,Google,UK,Mobile,Steady Repeaters,115.63,3.2,0.25,0.05,1,100.33,58.11,100.33,0.0,0.0,2024-02-11,2024-02-11,0,False
C02590,2025-01-26,Referral,UK,Mobile,Steady Repeaters,82.08,4.0,0.23,0.05,2,157.87,77.83,78.935,0.0,0.5,2025-01-26,2025-03-11,44,True
C02591,2025-04-22,Google,UK,Desktop,Steady Repeaters,101.2,3.2,0.25,0.05,2,210.91,102.05,105.455,0.0,0.5,2025-04-22,2025-06-14,53,True
C02592,2025-02-04,Google,UK,Mobile,Promo Shoppers,82.05,2.4,0.7,0.08,2,173.17000000000002,75.28,86.58500000000001,0.0,0.0,2025-02-04,2025-04-28,83,True
C02593,2024-01-02,Organic,UK,Tablet,Seasonal Gifters,106.78,1.98,0.28,0.04,1,64.14,35.55,64.14,0.0,1.0,2024-01-02,2024-01-02,0,False
C02594,2024-10-18,Facebook,UK,Mobile,Steady Repeaters,86.14,2.24,0.34,0.05,3,315.44,146.93,105.14666666666666,0.0,0.3333333333333333,2024-10-18,2025-01-05,79,True
C02595,2025-05-23,Facebook,UK,Mobile,Promo Shoppers,78.04,1.68,0.9,0.08,1,59.37,7.15,59.37,0.0,1.0,2025-05-23,2025-05-23,0,False
C02596,2024-02-14,Organic,UK,Desktop,Seasonal Gifters,116.66,1.98,0.28,0.04,3,435.88,237.29000000000002,145.29333333333332,0.0,0.3333333333333333,2024-02-14,2024-11-05,265,True
C02597,2025-02-04,Organic,UK,Mobile,VIP Loyalists,116.22,6.05,0.14,0.03,5,580.05,318.15,116.00999999999999,0.0,0.4,2025-02-04,2025-05-30,115,True
C02598,2024-01-17,Organic,US,Desktop,One-Time Buyers,51.17,1.21,0.43,0.07,1,49.59,16.61,49.59,0.0,0.0,2024-01-17,2024-01-17,0,False
C02599,2024-06-27,Organic,UK,Mobile,Promo Shoppers,58.07,2.64,0.66,0.08,2,115.44,49.730000000000004,57.72,0.0,0.5,2024-06-27,2024-09-06,71,True
C02600,2024-08-17,Facebook,France,Desktop,Steady Repeaters,96.86,2.24,0.34,0.05,2,180.34,93.29,90.17,0.0,0.5,2024-08-17,2024-10-04,48,True
C02601,2025-04-06,Email,UK,Desktop,One-Time Buyers,55.37,1.59,0.38,0.07,1,39.62,19.37,39.62,0.0,0.0,2025-04-06,2025-04-06,0,False
C02602,2024-09-06,Facebook,UK,Mobile,One-Time Buyers,64.53,0.77,0.61,0.07,1,43.97,10.78,43.97,0.0,1.0,2024-09-06,2024-09-06,0,False
C02603,2024-04-20,Email,UK,Mobile,One-Time Buyers,80.2,1.59,0.38,0.07,1,84.25,42.51,84.25,0.0,0.0,2024-04-20,2024-04-20,0,False
C02604,2024-04-16,Organic,UK,Desktop,Steady Repeaters,100.37,3.52,0.24,0.05,4,428.73,199.88,107.1825,0.0,0.0,2024-04-16,2024-10-01,168,True
C02605,2024-06-15,Organic,US,Mobile,One-Time Buyers,79.4,1.21,0.43,0.07,1,53.13,28.74,53.13,0.0,1.0,2024-06-15,2024-06-15,0,False
C02606,2024-04-10,Organic,UK,Mobile,Promo Shoppers,53.55,2.64,0.66,0.08,3,169.28,61.56999999999999,56.42666666666667,0.0,0.3333333333333333,2024-04-10,2024-08-06,118,True
C02607,2025-01-02,Referral,Germany,Mobile,One-Time Buyers,68.38,1.38,0.41,0.07,1,68.92,35.37,68.92,0.0,0.0,2025-01-02,2025-01-02,0,False
C02608,2024-02-05,Facebook,UK,Mobile,Promo Shoppers,45.9,1.68,0.9,0.08,1,24.83,0.34,24.83,0.0,1.0,2024-02-05,2024-02-05,0,False
C02609,2024-08-08,Organic,UK,Tablet,One-Time Buyers,56.6,1.21,0.43,0.07,1,40.59,16.25,40.59,0.0,1.0,2024-08-08,2024-08-08,0,False
C02610,2025-02-13,Facebook,France,Mobile,VIP Loyalists,108.55,3.85,0.2,0.03,2,235.37,122.08,117.685,0.0,0.0,2025-02-13,2025-03-22,37,True
C02611,2024-03-06,Referral,US,Tablet,One-Time Buyers,75.74,1.38,0.41,0.07,1,38.56,18.09,38.56,0.0,0.0,2024-03-06,2024-03-06,0,False
C02612,2025-03-22,Email,US,Desktop,Steady Repeaters,73.47,4.64,0.21,0.05,2,138.04,71.28,69.02,0.0,0.0,2025-03-22,2025-05-10,49,True
C02613,2025-04-02,Google,UK,Mobile,Steady Repeaters,100.06,3.2,0.25,0.05,3,312.5,142.63,104.16666666666667,0.0,0.3333333333333333,2025-04-02,2025-06-29,88,True
