order_id,customer_id,order_date,order_number,acquisition_channel,country,device_type,customer_segment,product_category,units,gross_revenue,discount_amount,net_revenue,shipping_revenue,cogs,fulfilment_cost,payment_fee,refund_amount,net_profit,profit_margin_pct,used_discount,order_status,days_since_prior_order
O005675,C02402,2024-12-19,4,Google,US,Desktop,VIP Loyalists,Home,1,167.91,0.0,167.91,0.0,95.57,3.63,5.07,0.0,63.64,37.9,False,Completed,37.0
O005676,C02402,2025-01-25,5,Google,US,Desktop,VIP Loyalists,Bundles,3,126.02,0.0,126.02,0.0,53.9,5.23,3.85,0.0,63.03,50.02,False,Completed,37.0
O005677,C02402,2025-03-12,6,Google,US,Desktop,VIP Loyalists,Bundles,2,140.26,0.0,140.26,3.99,65.0,5.01,4.27,0.0,69.98,49.89,False,Completed,46.0
O005678,C02403,2024-04-16,1,Referral,UK,Desktop,VIP Loyalists,Accessories,2,227.04,0.0,227.04,3.99,72.98,4.15,6.78,0.0,147.11,64.79,False,Completed,
O005679,C02403,2024-06-20,2,Referral,UK,Desktop,VIP Loyalists,Accessories,1,120.98,0.0,120.98,0.0,37.31,3.51,3.71,0.0,76.46,63.2,False,Completed,65.0
O005680,C02403,2024-08-10,3,Referral,UK,Desktop,VIP Loyalists,Supplements,3,191.7,0.0,191.7,0.0,75.43,5.85,5.76,0.0,104.66,54.6,False,Completed,51.0
O005681,C02403,2024-09-10,4,Referral,UK,Desktop,VIP Loyalists,Beauty,1,177.56,0.0,177.56,2.99,70.83,3.8,5.35,0.0,100.58,56.64,False,Completed,31.0
O005682,C02403,2024-10-13,5,Referral,UK,Desktop,VIP Loyalists,Beauty,1,135.7,0.0,135.7,2.99,48.7,3.89,4.14,0.0,81.95,60.39,False,Completed,33.0
O005683,C02403,2024-11-20,6,Referral,UK,Desktop,VIP Loyalists,Accessories,1,244.98,0.0,244.98,2.99,77.21,3.51,7.3,0.0,159.94,65.29,False,Completed,38.0
O005684,C02403,2024-12-21,7,Referral,UK,Desktop,VIP Loyalists,Accessories,1,185.08,15.51,169.57,3.99,58.0,3.62,5.12,0.0,106.83,63.0,True,Completed,31.0
O005685,C02403,2025-01-16,8,Referral,UK,Desktop,VIP Loyalists,Home,2,186.23,0.0,186.23,4.99,99.01,4.97,5.6,0.0,81.63,43.83,False,Completed,26.0
O005686,C02404,2024-07-15,1,Email,UK,Mobile,Steady Repeaters,Supplements,1,87.93,0.0,87.93,0.0,37.76,3.89,2.75,0.0,43.54,49.51,False,Partially Refunded,
O005687,C02404,2024-08-17,2,Email,UK,Mobile,Steady Repeaters,Accessories,2,109.04,0.0,109.04,2.99,36.62,5.08,3.36,0.0,66.96,61.41,False,Completed,33.0
O005688,C02404,2024-10-25,3,Email,UK,Mobile,Steady Repeaters,Gift Sets,1,124.45,0.0,124.45,2.99,65.8,3.72,3.81,0.0,54.11,43.48,False,Completed,69.0
O005689,C02404,2024-12-19,4,Email,UK,Mobile,Steady Repeaters,Home,3,165.26,0.0,165.26,0.0,90.51,5.4,4.99,0.0,64.36,38.95,False,Completed,55.0
O005690,C02404,2025-02-11,5,Email,UK,Mobile,Steady Repeaters,Accessories,1,115.44,0.0,115.44,0.0,36.25,3.68,3.55,0.0,71.96,62.33,False,Completed,54.0
O005691,C02404,2025-04-10,6,Email,UK,Mobile,Steady Repeaters,Beauty,3,126.14,0.0,126.14,3.99,47.7,5.34,3.86,0.0,73.23,58.05,False,Completed,58.0
O005692,C02404,2025-06-07,7,Email,UK,Mobile,Steady Repeaters,Supplements,2,99.66,0.0,99.66,3.99,41.44,4.15,3.09,0.0,54.98,55.17,False,Completed,58.0
O005693,C02405,2025-04-02,1,Email,US,Mobile,Steady Repeaters,Supplements,2,59.5,0.0,59.5,3.99,26.29,4.46,1.93,0.0,30.82,51.79,False,Completed,
O005694,C02405,2025-05-26,2,Email,US,Mobile,Steady Repeaters,Home,3,94.59,0.0,94.59,0.0,53.36,5.53,2.94,0.0,32.76,34.63,False,Completed,54.0
O005695,C02406,2025-05-08,1,Google,UK,Desktop,Steady Repeaters,Beauty,2,103.15,15.33,87.82,2.99,41.84,4.86,2.75,0.0,41.36,47.1,True,Completed,
O005696,C02406,2025-06-16,2,Google,UK,Desktop,Steady Repeaters,Bundles,1,100.42,0.0,100.42,0.0,47.85,3.82,3.11,0.0,45.65,45.45,False,Completed,39.0
O005697,C02407,2024-01-16,1,Google,UK,Mobile,Seasonal Gifters,Gift Sets,1,88.22,0.0,88.22,2.99,44.56,3.85,2.76,0.0,40.05,45.4,False,Partially Refunded,
O005698,C02407,2024-05-10,2,Google,UK,Mobile,Seasonal Gifters,Supplements,1,153.77,0.0,153.77,3.99,64.69,3.43,4.66,0.0,84.98,55.26,False,Completed,115.0
O005699,C02408,2025-01-01,1,Referral,UK,Mobile,Promo Shoppers,Gift Sets,3,76.12,0.0,76.12,3.99,40.43,5.38,2.41,0.0,31.89,41.89,False,Completed,
O005700,C02408,2025-02-21,2,Referral,UK,Mobile,Promo Shoppers,Bundles,3,54.58,0.0,54.58,0.0,22.86,6.62,1.78,0.0,23.32,42.73,False,Completed,51.0
O005701,C02408,2025-05-02,3,Referral,UK,Mobile,Promo Shoppers,Beauty,1,113.65,0.0,113.65,2.99,43.34,3.62,3.5,93.94,-27.75,-24.42,False,Completed,70.0
O005702,C02409,2024-12-12,1,Organic,US,Mobile,Steady Repeaters,Beauty,1,155.01,0.0,155.01,0.0,54.8,3.39,4.7,153.71,-61.58,-39.73,False,Completed,
O005703,C02409,2025-02-27,2,Organic,US,Mobile,Steady Repeaters,Home,1,111.7,0.0,111.7,2.99,59.34,3.52,3.44,0.0,48.39,43.32,False,Completed,77.0
O005704,C02409,2025-04-21,3,Organic,US,Mobile,Steady Repeaters,Beauty,1,78.08,0.0,78.08,0.0,27.64,3.46,2.46,0.0,44.52,57.02,False,Completed,53.0
O005705,C02410,2025-06-30,1,Email,UK,Mobile,One-Time Buyers,Home,2,43.49,7.06,36.43,3.99,23.36,5.22,1.26,0.0,10.59,29.06,True,Completed,
O005706,C02411,2024-06-04,1,Referral,Germany,Mobile,Promo Shoppers,Accessories,3,81.5,0.0,81.5,4.99,27.34,4.92,2.56,0.0,51.67,63.4,False,Completed,
O005707,C02411,2024-08-21,2,Referral,Germany,Mobile,Promo Shoppers,Home,1,88.09,0.0,88.09,0.0,46.79,3.64,2.75,0.0,34.9,39.62,False,Completed,78.0
O005708,C02411,2024-10-18,3,Referral,Germany,Mobile,Promo Shoppers,Supplements,1,108.62,20.88,87.74,3.99,45.9,3.51,2.74,0.0,39.58,45.11,True,Completed,58.0
O005709,C02412,2024-10-11,1,Email,UK,Mobile,Promo Shoppers,Home,1,80.95,16.02,64.93,4.99,42.89,3.32,2.08,0.0,21.63,33.31,True,Refunded,
O005710,C02412,2024-12-13,2,Email,UK,Mobile,Promo Shoppers,Accessories,2,76.67,16.14,60.52,4.99,26.05,4.8,1.96,0.0,32.72,54.05,True,Partially Refunded,63.0
O005711,C02412,2025-01-15,3,Email,UK,Mobile,Promo Shoppers,Beauty,2,69.95,17.31,52.64,0.0,28.42,4.33,1.73,0.0,18.17,34.51,True,Completed,33.0
O005712,C02412,2025-03-07,4,Email,UK,Mobile,Promo Shoppers,Supplements,2,79.84,25.5,54.34,3.99,35.04,4.53,1.78,0.0,16.99,31.26,True,Completed,51.0
O005713,C02412,2025-05-21,5,Email,UK,Mobile,Promo Shoppers,Home,1,74.24,0.0,74.24,3.99,43.45,3.35,2.35,0.0,29.07,39.16,False,Completed,75.0
O005714,C02413,2025-01-16,1,Facebook,Germany,Mobile,One-Time Buyers,Bundles,2,26.35,0.0,26.35,0.0,11.32,4.75,0.96,0.0,9.31,35.33,False,Completed,
O005715,C02414,2025-02-21,1,Google,UK,Mobile,Steady Repeaters,Beauty,1,87.62,0.0,87.62,0.0,34.53,3.66,2.74,0.0,46.69,53.29,False,Completed,
O005716,C02415,2024-05-15,1,Organic,US,Desktop,Seasonal Gifters,Supplements,1,143.86,16.4,127.46,0.0,63.37,3.46,3.9,0.0,56.73,44.51,True,Completed,
O005717,C02416,2025-04-26,1,Organic,UK,Tablet,One-Time Buyers,Home,2,48.11,6.05,42.06,0.0,25.65,4.89,1.42,0.0,10.09,24.0,True,Completed,
O005718,C02417,2025-01-26,1,Email,France,Mobile,Steady Repeaters,Beauty,1,98.04,0.0,98.04,0.0,35.82,3.69,3.04,0.0,55.48,56.59,False,Completed,
O005719,C02417,2025-03-11,2,Email,France,Mobile,Steady Repeaters,Gift Sets,1,109.45,0.0,109.45,3.99,56.49,3.42,3.37,0.0,50.16,45.83,False,Completed,44.0
O005720,C02417,2025-05-20,3,Email,France,Mobile,Steady Repeaters,Beauty,1,86.85,8.89,77.96,2.99,31.91,3.84,2.46,0.0,42.74,54.82,True,Completed,70.0
O005721,C02418,2024-05-21,1,Referral,UK,Mobile,One-Time Buyers,Beauty,2,54.84,7.83,47.01,0.0,20.51,5.29,1.56,0.0,19.64,41.79,True,Completed,
O005722,C02419,2024-05-15,1,Google,UK,Mobile,Steady Repeaters,Supplements,2,67.85,0.0,67.85,2.99,27.61,5.08,2.17,0.0,35.97,53.02,False,Completed,
O005723,C02419,2024-07-06,2,Google,UK,Mobile,Steady Repeaters,Supplements,1,86.81,0.0,86.81,3.99,36.21,3.8,2.72,0.0,48.07,55.37,False,Completed,52.0
O005724,C02419,2024-09-17,3,Google,UK,Mobile,Steady Repeaters,Home,1,90.72,0.0,90.72,3.99,48.32,3.39,2.83,0.0,40.17,44.28,False,Completed,73.0
O005725,C02419,2024-11-19,4,Google,UK,Mobile,Steady Repeaters,Supplements,3,122.07,0.0,122.07,2.99,49.4,6.1,3.74,0.0,65.83,53.93,False,Completed,63.0
O005726,C02419,2024-12-31,5,Google,UK,Mobile,Steady Repeaters,Gift Sets,1,125.15,13.11,112.04,0.0,58.5,3.51,3.45,0.0,46.58,41.57,True,Completed,42.0
O005727,C02420,2024-10-07,1,Google,US,Mobile,Steady Repeaters,Home,2,132.55,0.0,132.55,2.99,69.85,5.01,4.04,0.0,56.64,42.73,False,Completed,
O005728,C02420,2024-10-30,2,Google,US,Mobile,Steady Repeaters,Accessories,1,119.89,0.0,119.89,2.99,38.14,3.64,3.68,0.0,77.42,64.57,False,Completed,23.0
O005729,C02421,2024-07-26,1,Email,UK,Desktop,One-Time Buyers,Beauty,1,92.91,0.0,92.91,2.99,34.24,3.89,2.89,0.0,54.88,59.07,False,Completed,
O005730,C02422,2024-03-06,1,Google,UK,Mobile,Promo Shoppers,Home,2,59.51,11.37,48.15,0.0,33.45,5.22,1.6,0.0,7.88,16.36,True,Completed,
O005731,C02422,2024-05-21,2,Google,UK,Mobile,Promo Shoppers,Gift Sets,3,45.4,7.85,37.55,0.0,21.19,6.27,1.29,0.0,8.79,23.42,True,Completed,76.0
O005732,C02423,2025-01-21,1,Email,US,Desktop,VIP Loyalists,Accessories,1,121.52,0.0,121.52,0.0,39.4,3.77,3.72,0.0,74.61,61.4,False,Completed,
O005733,C02423,2025-03-06,2,Email,US,Desktop,VIP Loyalists,Beauty,1,154.25,0.0,154.25,2.99,54.76,3.79,4.67,0.0,94.02,60.95,False,Completed,44.0
O005734,C02423,2025-04-22,3,Email,US,Desktop,VIP Loyalists,Beauty,1,165.03,0.0,165.03,0.0,62.77,3.5,4.99,0.0,93.77,56.82,False,Completed,47.0
O005735,C02424,2024-04-27,1,Organic,Germany,Desktop,Steady Repeaters,Beauty,1,84.53,0.0,84.53,2.99,31.28,3.39,2.65,0.0,50.2,59.39,False,Completed,
O005736,C02424,2024-06-16,2,Organic,Germany,Desktop,Steady Repeaters,Supplements,1,63.71,0.0,63.71,2.99,25.07,3.33,2.05,0.0,36.25,56.9,False,Completed,50.0
O005737,C02424,2024-07-04,3,Organic,Germany,Desktop,Steady Repeaters,Home,3,63.71,0.0,63.71,3.99,34.69,5.92,2.05,0.0,25.05,39.31,False,Completed,18.0
O005738,C02424,2024-08-23,4,Organic,Germany,Desktop,Steady Repeaters,Supplements,1,96.72,0.0,96.72,0.0,40.23,3.77,3.0,0.0,49.71,51.4,False,Completed,50.0
O005739,C02424,2024-11-09,5,Organic,Germany,Desktop,Steady Repeaters,Bundles,1,91.04,0.0,91.04,4.99,43.63,3.7,2.84,0.0,45.86,50.37,False,Completed,78.0
O005740,C02424,2025-01-02,6,Organic,Germany,Desktop,Steady Repeaters,Supplements,1,87.82,10.69,77.13,2.99,34.71,3.75,2.44,0.0,39.22,50.85,True,Completed,54.0
O005741,C02425,2025-03-18,1,Email,UK,Mobile,VIP Loyalists,Home,2,187.75,0.0,187.75,4.99,105.24,4.11,5.64,0.0,77.74,41.41,False,Completed,
O005742,C02425,2025-05-02,2,Email,UK,Mobile,VIP Loyalists,Bundles,1,230.33,0.0,230.33,0.0,110.54,3.79,6.88,78.72,30.4,13.2,False,Completed,45.0
O005743,C02425,2025-06-23,3,Email,UK,Mobile,VIP Loyalists,Supplements,1,200.72,0.0,200.72,0.0,81.23,3.55,6.02,0.0,109.92,54.76,False,Completed,52.0
O005744,C02426,2024-08-28,1,Email,UK,Mobile,Seasonal Gifters,Bundles,2,74.04,0.0,74.04,0.0,34.28,4.59,2.35,0.0,32.81,44.32,False,Completed,
O005745,C02426,2025-01-06,2,Email,UK,Mobile,Seasonal Gifters,Gift Sets,2,104.17,0.0,104.17,3.99,49.5,5.25,3.22,0.0,50.18,48.17,False,Completed,131.0
O005746,C02426,2025-04-28,3,Email,UK,Mobile,Seasonal Gifters,Beauty,1,98.92,0.0,98.92,0.0,38.42,3.66,3.07,0.0,53.77,54.36,False,Completed,112.0
O005747,C02427,2024-01-31,1,Google,UK,Desktop,VIP Loyalists,Supplements,1,132.46,0.0,132.46,4.99,53.96,3.64,4.04,0.0,75.81,57.23,False,Completed,
O005748,C02428,2025-06-19,1,Google,UK,Tablet,One-Time Buyers,Supplements,4,51.18,0.0,51.18,0.0,22.2,6.53,1.68,0.0,20.77,40.57,False,Completed,
O005749,C02429,2025-02-19,1,Organic,Germany,Mobile,Seasonal Gifters,Accessories,2,87.93,9.63,78.3,3.99,29.57,4.57,2.47,0.0,45.68,58.34,True,Completed,
O005750,C02430,2024-08-20,1,Email,UK,Mobile,Promo Shoppers,Bundles,3,88.57,0.0,88.57,0.0,40.14,6.59,2.77,0.0,39.08,44.12,False,Partially Refunded,
O005751,C02431,2025-01-13,1,Referral,Germany,Mobile,One-Time Buyers,Accessories,2,58.57,8.57,49.99,0.0,18.14,4.11,1.65,0.0,26.09,52.19,True,Completed,
O005752,C02432,2024-04-16,1,Email,Germany,Tablet,Promo Shoppers,Accessories,1,121.46,27.44,94.02,0.0,37.87,3.49,2.93,0.0,49.73,52.89,True,Completed,
O005753,C02432,2024-05-24,2,Email,Germany,Tablet,Promo Shoppers,Supplements,1,96.41,29.0,67.41,4.99,42.47,3.53,2.15,0.0,24.24,35.96,True,Completed,38.0
O005754,C02432,2024-07-15,3,Email,Germany,Tablet,Promo Shoppers,Accessories,3,94.24,0.0,94.24,3.99,30.96,5.69,2.93,0.0,58.66,62.24,False,Completed,52.0
O005755,C02432,2024-10-17,4,Email,Germany,Tablet,Promo Shoppers,Beauty,2,116.54,35.39,81.15,3.99,44.27,4.7,2.55,0.0,33.62,41.43,True,Completed,94.0
O005756,C02432,2024-12-22,5,Email,Germany,Tablet,Promo Shoppers,Supplements,2,124.77,24.93,99.83,2.99,51.4,5.01,3.1,0.0,43.32,43.39,True,Completed,66.0
O005757,C02433,2024-06-29,1,Email,UK,Mobile,Steady Repeaters,Bundles,1,144.87,0.0,144.87,2.99,66.91,3.67,4.4,0.0,72.89,50.31,False,Completed,
O005758,C02433,2024-08-31,2,Email,UK,Mobile,Steady Repeaters,Supplements,1,126.85,0.0,126.85,3.99,54.07,3.49,3.88,0.0,69.41,54.71,False,Completed,63.0
O005759,C02433,2024-11-08,3,Email,UK,Mobile,Steady Repeaters,Gift Sets,2,175.12,0.0,175.12,3.99,88.96,4.96,5.28,0.0,79.92,45.64,False,Completed,69.0
O005760,C02433,2025-01-01,4,Email,UK,Mobile,Steady Repeaters,Bundles,3,86.49,0.0,86.49,3.99,38.18,6.0,2.71,0.0,43.59,50.4,False,Completed,54.0
O005761,C02433,2025-02-09,5,Email,UK,Mobile,Steady Repeaters,Supplements,3,114.04,0.0,114.04,3.99,47.78,5.92,3.51,0.0,60.81,53.33,False,Completed,39.0
O005762,C02433,2025-03-17,6,Email,UK,Mobile,Steady Repeaters,Home,1,98.95,13.46,85.49,2.99,55.33,3.38,2.68,0.0,27.09,31.69,True,Completed,36.0
O005763,C02433,2025-05-14,7,Email,UK,Mobile,Steady Repeaters,Bundles,2,106.48,0.0,106.48,0.0,45.56,5.02,3.29,0.0,52.62,49.42,False,Completed,58.0
O005764,C02434,2024-01-05,1,Referral,UK,Mobile,Steady Repeaters,Beauty,1,68.85,0.0,68.85,0.0,27.73,3.62,2.2,0.0,35.3,51.27,False,Completed,
O005765,C02435,2024-02-13,1,Google,UK,Desktop,One-Time Buyers,Home,1,74.08,13.06,61.02,4.99,38.36,3.59,1.97,0.0,22.08,36.19,True,Completed,
O005766,C02436,2024-04-07,1,Organic,France,Desktop,Promo Shoppers,Accessories,2,71.46,15.76,55.7,3.99,23.55,5.09,1.82,0.0,29.23,52.49,True,Completed,
O005767,C02437,2025-04-01,1,Google,UK,Desktop,Steady Repeaters,Beauty,3,92.3,0.0,92.3,2.99,37.21,5.18,2.88,0.0,50.02,54.19,False,Completed,
O005768,C02437,2025-05-05,2,Google,UK,Desktop,Steady Repeaters,Gift Sets,3,126.35,0.0,126.35,0.0,65.98,6.44,3.86,49.82,0.24,0.19,False,Completed,34.0
O005769,C02437,2025-06-27,3,Google,UK,Desktop,Steady Repeaters,Home,1,103.43,0.0,103.43,0.0,58.35,3.45,3.2,0.0,38.44,37.16,False,Completed,53.0
O005770,C02438,2025-03-15,1,Facebook,Germany,Desktop,One-Time Buyers,Bundles,1,28.7,4.4,24.3,2.99,13.72,3.48,0.9,0.0,9.19,37.81,True,Completed,
O005771,C02439,2024-06-28,1,Facebook,US,Desktop,Steady Repeaters,Home,3,89.46,0.0,89.46,0.0,51.67,5.68,2.79,0.0,29.32,32.78,False,Completed,
O005772,C02440,2025-03-28,1,Referral,UK,Mobile,Steady Repeaters,Home,1,86.77,0.0,86.77,3.99,45.52,3.67,2.72,0.0,38.85,44.78,False,Completed,
O005773,C02440,2025-06-05,2,Referral,UK,Mobile,Steady Repeaters,Home,1,55.95,0.0,55.95,2.99,30.3,3.38,1.82,0.0,23.44,41.88,False,Completed,69.0
O005774,C02441,2024-02-17,1,Email,US,Tablet,One-Time Buyers,Gift Sets,2,46.37,0.0,46.37,2.99,23.87,4.36,1.54,0.0,19.58,42.23,False,Completed,
O005775,C02442,2024-05-11,1,Organic,UK,Mobile,Promo Shoppers,Accessories,3,56.23,12.06,44.17,0.0,17.7,6.15,1.48,0.0,18.84,42.66,True,Completed,
O005776,C02442,2024-07-14,2,Organic,UK,Mobile,Promo Shoppers,Home,2,47.22,15.05,32.18,2.99,26.95,4.24,1.13,0.0,2.84,8.83,True,Completed,64.0
O005777,C02442,2024-08-26,3,Organic,UK,Mobile,Promo Shoppers,Beauty,1,41.81,14.4,27.4,4.99,16.83,3.34,0.99,0.0,11.24,41.0,True,Completed,43.0
O005778,C02442,2024-11-02,4,Organic,UK,Mobile,Promo Shoppers,Bundles,4,63.31,0.0,63.31,3.99,27.97,6.92,2.04,48.77,-18.39,-29.06,False,Refunded,68.0
O005779,C02443,2025-02-15,1,Email,UK,Desktop,One-Time Buyers,Beauty,3,72.72,10.76,61.96,2.99,28.56,5.29,2.0,0.0,29.1,46.97,True,Completed,
O005780,C02444,2025-01-25,1,Referral,UK,Mobile,VIP Loyalists,Bundles,1,150.94,0.0,150.94,4.99,63.59,3.4,4.58,0.0,84.36,55.89,False,Completed,
O005781,C02444,2025-03-04,2,Referral,UK,Mobile,VIP Loyalists,Bundles,2,138.13,0.0,138.13,0.0,64.95,5.18,4.21,0.0,63.79,46.18,False,Completed,38.0
O005782,C02444,2025-03-25,3,Referral,UK,Mobile,VIP Loyalists,Supplements,1,107.44,0.0,107.44,3.99,43.12,3.5,3.32,0.0,61.5,57.24,False,Completed,21.0
O005783,C02444,2025-04-22,4,Referral,UK,Mobile,VIP Loyalists,Beauty,3,189.91,0.0,189.91,2.99,68.2,5.16,5.71,0.0,113.83,59.94,False,Completed,28.0
O005784,C02444,2025-05-07,5,Referral,UK,Mobile,VIP Loyalists,Beauty,1,158.03,0.0,158.03,0.0,63.93,3.67,4.78,0.0,85.64,54.19,False,Completed,15.0
O005785,C02444,2025-05-14,6,Referral,UK,Mobile,VIP Loyalists,Bundles,2,129.11,0.0,129.11,3.99,54.74,4.4,3.94,0.0,70.01,54.23,False,Completed,7.0
O005786,C02444,2025-06-22,7,Referral,UK,Mobile,VIP Loyalists,Accessories,2,187.21,0.0,187.21,0.0,55.87,4.33,5.63,0.0,121.38,64.84,False,Completed,39.0
O005787,C02445,2025-06-20,1,Organic,UK,Mobile,Promo Shoppers,Beauty,3,84.49,22.27,62.22,3.99,34.03,4.96,2.0,0.0,25.22,40.54,True,Completed,
O005788,C02446,2025-04-17,1,Google,Germany,Mobile,One-Time Buyers,Accessories,2,68.84,8.18,60.65,0.0,22.82,4.17,1.96,0.0,31.71,52.27,True,Completed,
O005789,C02447,2025-04-15,1,Organic,UK,Mobile,Promo Shoppers,Accessories,3,65.87,19.58,46.29,3.99,22.23,6.3,1.54,0.0,20.2,43.64,True,Completed,
O005790,C02448,2024-05-26,1,Email,UK,Tablet,Seasonal Gifters,Home,1,161.24,0.0,161.24,0.0,86.58,3.61,4.88,0.0,66.18,41.04,False,Completed,
O005791,C02449,2025-03-03,1,Email,UK,Desktop,One-Time Buyers,Home,2,50.85,0.0,50.85,3.99,26.26,4.64,1.67,0.0,22.27,43.8,False,Completed,
O005792,C02450,2024-09-10,1,Google,UK,Mobile,One-Time Buyers,Beauty,2,71.51,13.52,58.0,2.99,28.31,4.64,1.88,52.28,-26.13,-45.05,True,Completed,
O005793,C02451,2024-08-25,1,Facebook,UK,Desktop,Seasonal Gifters,Home,1,78.7,8.38,70.33,0.0,44.55,3.5,2.24,0.0,20.04,28.49,True,Completed,
O005794,C02452,2025-04-25,1,Facebook,UK,Desktop,Promo Shoppers,Accessories,2,78.92,22.18,56.74,0.0,26.83,4.5,1.85,0.0,23.56,41.53,True,Completed,
O005795,C02452,2025-05-31,2,Facebook,UK,Desktop,Promo Shoppers,Bundles,1,56.93,15.06,41.87,2.99,25.08,3.54,1.41,0.0,14.83,35.42,True,Completed,36.0
O005796,C02453,2024-08-20,1,Facebook,Germany,Mobile,One-Time Buyers,Home,4,50.01,7.52,42.48,4.99,25.96,7.8,1.43,0.0,12.29,28.93,True,Completed,
O005797,C02454,2025-01-15,1,Google,Germany,Desktop,One-Time Buyers,Gift Sets,2,73.17,0.0,73.17,0.0,36.05,4.65,2.32,0.0,30.15,41.21,False,Completed,
O005798,C02455,2024-06-05,1,Google,Germany,Mobile,Steady Repeaters,Accessories,2,91.97,0.0,91.97,0.0,28.95,5.04,2.87,0.0,55.11,59.92,False,Completed,
O005799,C02456,2024-06-21,1,Organic,UK,Desktop,Seasonal Gifters,Gift Sets,1,110.01,0.0,110.01,0.0,56.42,3.89,3.39,0.0,46.31,42.1,False,Completed,
O005800,C02456,2024-11-01,2,Organic,UK,Desktop,Seasonal Gifters,Accessories,2,117.41,19.26,98.14,0.0,40.17,4.23,3.05,0.0,50.7,51.66,True,Completed,133.0
O005801,C02456,2025-03-09,3,Organic,UK,Desktop,Seasonal Gifters,Gift Sets,1,108.04,10.13,97.91,0.0,53.93,3.36,3.04,0.0,37.58,38.38,True,Completed,128.0
O005802,C02456,2025-05-10,4,Organic,UK,Desktop,Seasonal Gifters,Bundles,2,80.79,14.08,66.71,0.0,34.04,5.04,2.13,0.0,25.5,38.22,True,Completed,62.0
O005803,C02457,2024-06-22,1,Organic,UK,Mobile,Promo Shoppers,Accessories,1,88.84,17.04,71.8,2.99,28.85,3.41,2.28,0.0,40.26,56.06,True,Completed,
O005804,C02457,2024-08-30,2,Organic,UK,Mobile,Promo Shoppers,Beauty,4,112.67,23.93,88.75,3.99,45.17,6.2,2.77,0.0,38.59,43.48,True,Completed,69.0
O005805,C02457,2024-11-09,3,Organic,UK,Mobile,Promo Shoppers,Beauty,1,67.53,21.84,45.7,0.0,27.14,3.33,1.53,0.0,13.7,29.97,True,Completed,71.0
O005806,C02457,2025-01-08,4,Organic,UK,Mobile,Promo Shoppers,Accessories,4,79.94,20.1,59.85,0.0,25.74,7.91,1.94,0.0,24.26,40.54,True,Completed,60.0
O005807,C02457,2025-03-21,5,Organic,UK,Mobile,Promo Shoppers,Beauty,1,90.67,30.87,59.8,3.99,35.56,3.65,1.93,0.0,22.65,37.87,True,Completed,72.0
O005808,C02458,2024-07-20,1,Organic,UK,Desktop,Steady Repeaters,Home,1,83.27,0.0,83.27,3.99,43.68,3.85,2.61,0.0,37.12,44.57,False,Completed,
O005809,C02458,2024-08-17,2,Organic,UK,Desktop,Steady Repeaters,Beauty,2,90.74,10.33,80.41,0.0,35.8,5.05,2.53,0.0,37.02,46.04,True,Completed,28.0
O005810,C02458,2024-09-10,3,Organic,UK,Desktop,Steady Repeaters,Accessories,2,77.09,9.76,67.33,0.0,23.21,4.7,2.15,0.0,37.27,55.35,True,Completed,24.0
O005811,C02459,2024-02-24,1,Organic,US,Desktop,Seasonal Gifters,Gift Sets,1,101.31,0.0,101.31,2.99,49.67,3.63,3.14,0.0,47.86,47.24,False,Completed,
O005812,C02459,2024-09-09,2,Organic,US,Desktop,Seasonal Gifters,Supplements,1,113.13,9.07,104.06,4.99,44.69,3.35,3.22,0.0,57.78,55.53,True,Partially Refunded,198.0
O005813,C02459,2024-09-28,3,Organic,US,Desktop,Seasonal Gifters,Gift Sets,2,107.48,0.0,107.48,0.0,57.05,5.24,3.32,0.0,41.88,38.96,False,Completed,19.0
O005814,C02460,2025-06-25,1,Organic,US,Desktop,Steady Repeaters,Bundles,1,69.87,0.0,69.87,2.99,31.02,3.74,2.23,30.99,4.89,7.0,False,Completed,
O005815,C02461,2024-05-11,1,Referral,UK,Mobile,One-Time Buyers,Home,2,60.35,0.0,60.35,3.99,34.36,4.59,1.95,0.0,23.44,38.84,False,Completed,
O005816,C02462,2024-05-23,1,Referral,UK,Desktop,Promo Shoppers,Bundles,2,82.63,22.25,60.38,0.0,39.52,5.02,1.95,0.0,13.89,23.0,True,Completed,
O005817,C02462,2024-08-23,2,Referral,UK,Desktop,Promo Shoppers,Gift Sets,2,99.74,23.92,75.82,0.0,47.39,4.18,2.4,0.0,21.85,28.82,True,Completed,92.0
O005818,C02462,2024-10-19,3,Referral,UK,Desktop,Promo Shoppers,Supplements,1,80.23,23.17,57.06,0.0,34.57,3.39,1.85,0.0,17.24,30.22,True,Completed,57.0
O005819,C02463,2024-06-22,1,Referral,Germany,Mobile,Promo Shoppers,Supplements,2,68.5,0.0,68.5,0.0,30.78,4.25,2.19,53.44,-22.16,-32.35,False,Completed,
O005820,C02463,2024-08-05,2,Referral,Germany,Mobile,Promo Shoppers,Supplements,2,84.85,0.0,84.85,0.0,33.51,4.98,2.66,0.0,43.7,51.5,False,Completed,44.0
O005821,C02463,2024-10-13,3,Referral,Germany,Mobile,Promo Shoppers,Accessories,2,85.08,23.21,61.87,3.99,28.09,4.24,1.99,0.0,31.54,50.98,True,Completed,69.0
O005822,C02463,2025-01-01,4,Referral,Germany,Mobile,Promo Shoppers,Accessories,1,66.38,0.0,66.38,2.99,20.68,3.62,2.13,0.0,42.94,64.69,False,Completed,80.0
